Address,Prisantydning,Fellesgjeld,Omkostninger,Totalpris,Felleskost,Boligtype,Eieform_bolig,Soverom,Primærrom,Bruksareal,Etasje,Byggeår,Energimerking,Beskrivelse,Eiendomsmegler,balkong,utsikt,garasje,heis,parkering,hage,sentrum,toppleilighet,Alder,Energimerking_encoded,Aksje,Andel,Selveier
"Uelands gate 12, 0175 Oslo",4250000.0,0.0,107592.0,4357592.0,2092.0,Leilighet,Selveier,1,42.0,42,4,1938,G - mørkegrønn,Perfekt førstegangskjøp|Delikat 2-roms med god standard|Teglstein|Betydelig oppgradert 2021|Balkong på ca 3 kvm|,Ukjent,1,0,0,0,0,0,0,0,83,3.0,0,0,1
"Johan Castbergs vei 16, 0673 Oslo",3000000.0,178000.0,80824.0,3258824.0,3258824.0,Leilighet,Selveier,2,71.0,71,2,1970,F - mørkegrønn,SOLGT! VISNING AVLYST. KONTAKT MEGLER FOR MER INFORMAJON|,Eiendomsmegler 1,0,0,0,0,0,0,0,0,51,8.0,0,0,1
"Rektorhaugen 37, 0876 Oslo",4500000.0,284893.0,8032.0,4792925.0,4792925.0,Leilighet,Andel,1,57.0,57,2,1960,E - mørkegrønn,Lys og romslig 2-roms m/vestvendt balkong - V.v. og fyring inkl. i felleskostn. - Attraktiv beliggenhet i blindvei!,Aktiv,1,0,0,0,0,0,0,0,61,12.0,0,1,0
"Myrerskogveien 15, 0495 Oslo",3200000.0,173000.0,15554.0,3388554.0,3388554.0,Leilighet,Andel,1,46.0,46,4,1953,E - rød,Gjennomgående 2-roms endeleilighet med nærhet til både marka og byen | vestvendt balkong med gode solforhold | 3 boder,Ukjent,1,0,0,0,0,0,0,0,68,10.0,0,1,0
"Skogryggveien 6, 0781 Oslo",42000000.0,0.0,1065642.0,43065642.0,2377.0,Enebolig,Selveier,6,247.0,401,1,1912,G - oransje,"""Villa Heia"" - Herskapelig villa med vidstrakt utsikt over Oslo og fjorden | Stor tomt på 2,8 mål med potensiale",Sem & Johnsen,0,1,0,0,0,0,0,0,109,2.0,0,0,1
"Bernt Ankers gate 31, 0184 Oslo",6500000.0,0.0,8009.0,6508009.0,3850.0,Leilighet,Andel,2,71.0,71,4,1892,F - rød,Klassisk og romslig 3-roms m/ rammetillatelse for utbygging av råloft med takterrasse | Rosett/stukkatur | Kjøkken 2018,Schala & Partners,0,0,0,0,0,0,0,0,129,6.0,0,1,0
"Freserveien 11, 0195 Oslo",2590000.0,1680000.0,8510.0,4278510.0,4278510.0,Leilighet,Andel,1,44.0,44,4,2018,C - mørkegrønn,"Kværnerbyen | Strøken 2-roms leilighet med vestvendt balkong på 10,6 kvm i bygg fra 2018!",EIE eiendomsmegling,1,0,0,0,0,0,0,0,3,22.0,0,1,0
"Tante Ulrikkes vei 24B, 0984 Oslo",2800000.0,536484.0,15504.0,3351988.0,3351988.0,Leilighet,Andel,1,58.0,62,1,1968,F - lysegrønn,Leilighet med 5 min gange til T-bane & kjøpesenter ~ Garasje ~ Vestvendt balkong,EIE eiendomsmegling,1,0,1,0,0,0,0,0,53,9.0,0,1,0
"Hegermanns gate 2B, 0478 Oslo",4450000.0,133000.0,8568.0,4591568.0,4591568.0,Leilighet,Andel,1,56.0,57,2,1921,F - oransje,Nydelig 2-roms i klassisk bygård | Nyere kjøkken og bad | Originale tregulv | Tre boder | Peis | Attraktivt og sentralt!,Eiendomsmegler 1,0,0,0,0,0,0,1,0,100,7.0,0,1,0
"Hegdehaugsveien 11A, 0352 Oslo",5495000.0,19915.0,139192.0,5654107.0,5654107.0,Leilighet,Selveier,2,63.0,63,5,1876,F - lysegrønn,"Moderne og attraktiv toppleilighet med 75 kvm gulvareal - Privat takterrasse, 2 soverom og gangavstand til ""alt""",Nordvik,0,0,0,0,0,0,0,1,145,9.0,0,0,1
"Trondheimsveien 2F, 0560 Oslo",4700000.0,0.0,118842.0,4818842.0,2356.0,Leilighet,Selveier,1,46.0,46,4,2009,D - mørkegrønn,Nyere og lys 2-roms med god planløsning | Sydøstvendt balkong | Attraktiv beliggenhet,DNB Eiendom,1,0,0,0,0,0,0,0,12,17.0,0,0,1
"Paal Bergs vei 171A, 1188 Oslo",3900000.0,201996.0,11110.0,4113106.0,4113106.0,Leilighet,Aksje,2,63.0,70,2,1955,G - mørkegrønn,Flott 3-roms beliggende i 2 etg. Solrik og innglasset balkong på 7 kvm. Bad fra 2015. Fyring inkl. Rolig i blindvei.,Ukjent,1,0,0,0,0,0,0,0,66,3.0,1,0,0
"Bekkelagsveien 9A, 1160 Oslo",16900000.0,0.0,434070.0,17334070.0,2800.0,Leilighet,Selveier,2,115.0,115,1,2000,E - rød,"Rålekker luksusleilighet med panoramautsikt over fjorden og hovedstaden, solfylte uteplasser, heis og to p-plasser.",PrivatMegleren,0,1,0,1,0,0,0,0,21,10.0,0,0,1
"Vogts gate 52A, 0477 Oslo",4590000.0,181412.0,120644.0,4892056.0,4892056.0,Leilighet,Selveier,1,48.0,48,5,1900,F - rød,Særegen loftsleilighet m/nydelig takterrasse og hems | Nyere bad | Attraktiv beliggenhet | Nye vinduer i løpet av høsten,Eiendomsmegler 1,0,0,0,0,0,0,0,0,121,6.0,0,0,1
"FREDENSBORGVEIEN 43, 0177 Oslo",5100000.0,0.0,128670.0,5228670.0,2612.0,Leilighet,Selveier,1,40.0,40,5,2009,C - mørkegrønn,"Fredensborg, 2-roms med egen takterrasse",Advokatfirmaet Storløkken AS,0,0,0,0,0,0,0,0,12,22.0,0,0,1
"Kirkeåsveien 5E, 1178 Oslo",12900000.0,0.0,338170.0,13238170.0,0.0,Enebolig,Selveier,3,146.0,168,1,1987,F - rød,"Enebolig med panorama fjordutsikt og ny, moderne fasade samt stort potensiale innvendig. Dobbel carport, hage & hybeldel",PrivatMegleren,0,1,0,0,0,1,0,0,34,6.0,0,0,1
"Cort Adelers gate 20, 0254 Oslo",5790000.0,54057.0,147442.0,5991499.0,5991499.0,Leilighet,Selveier,1,59.0,59,2,1989,E - rød,"Flott og romslig 2(3)-r med høy standard - Balkong - Heis - Biopeis - Varmtv inkl - Kort avstand til ""alt"" - Nyere bygg",Nordvik,1,0,0,1,0,0,0,0,32,10.0,0,0,1
"Barnehjemsveien 15, 1181 Oslo",5100000.0,114000.0,15504.0,5229504.0,5229504.0,Leilighet,Andel,2,68.0,68,2,1949,E - oransje,"Lille Ekeberg | Fresh og lekker 3-roms med herlig balkong, peisovn og originale tregulv. Suveren beliggenhet i blindgate",EIE eiendomsmegling,1,0,0,0,0,0,0,0,72,11.0,0,1,0
"Rustadgrenda 33, 0693 Oslo",3490000.0,137000.0,9126.0,3636126.0,3636126.0,Leilighet,Andel,2,67.0,72,1,1962,F - rød,Gjennomgående 3 roms med solrik balkong- God planløsning- Moderniseringsbehov- Attraktivt med nærhet til Østmarka!,Krogsveen,1,0,0,0,0,0,0,0,59,6.0,0,1,0
"Svensenga 40, 0882 Oslo",10300000.0,57000.0,276712.0,10633712.0,10633712.0,Rekkehus,Selveier,4,120.0,128,1,1984,F - oransje,"Tiltalende enderekkehus - Solrike uteplasser - Garasjeplass - Barnevennlig beliggenhet i bilfritt område, rett ved marka",PrivatMegleren,0,0,1,0,0,0,0,0,37,7.0,0,0,1
"Biskop Jens Nilssønsgate 13 B, 0659 Oslo",4100000.0,150000.0,15554.0,4265554.0,4265554.0,Leilighet,Andel,1,51.0,51,2,2004,C - lysegrønn,Meget pen 2-roms | Solrik sydvetvendt balkong | Heis | Idyllisk beliggenhet med utsikt over Etterstad kolonihager,Ukjent,1,1,0,1,0,1,0,0,17,23.0,0,1,0
"Toftes gate 20B, 0556 Oslo",5700000.0,1767.0,143862.0,5845629.0,5845629.0,Leilighet,Selveier,3,80.0,80,4,1890,G - lysegrønn,"Stor, gj.gående klassisk 3(4)-roms - Nydelig og lys stue - Stort bad - Stukkatur/rosett - Takhøyde 3 meter - 3 soverom*",Nordvik,0,0,0,0,0,0,0,0,131,4.0,0,0,1
"Torshovgata 15B, 0476 Oslo",3900000.0,103000.0,12620.0,4015620.0,4015620.0,Leilighet,Aksje,1,52.0,52,1,1939,E - rød,Gjennomgående 2(3) roms oppussingsobjekt m/ombygningsmuligheter til 2 soverom. Rolig bakgård. Varmt vann & fyring inkl.,Krogsveen,0,0,0,0,0,0,0,0,82,10.0,1,0,0
"Dragonstien 97D, 1062 Oslo",3000000.0,305000.0,8658.0,3313658.0,3313658.0,Leilighet,Andel,1,62.0,62,1,1980,E - rød,Lys og romslig 2-roms m/ terrasse på 16m² | Garasjeplass | Sentral beliggenhet | Markanært | Perfekt førstegangskjøp!,Eiendomsmegler 1,0,0,1,0,0,0,0,0,41,10.0,0,1,0
"Vidars gate 18A (rolig blindgate), 0452 Oslo",5990000.0,72240.0,11750.0,6073990.0,6073990.0,Leilighet,Aksje,1,56.0,56,2,1929,F - oransje,"Svært innbydende og gjennomgående 3-roms med nyere peisovn, solrik balkong og god takhøyde. Meget attraktiv beliggenhet!",Ukjent,1,0,0,0,0,0,0,0,92,7.0,1,0,0
"Ekebergveien 35, 0196 Oslo",3750000.0,25632.0,105690.0,3881322.0,3881322.0,Leilighet,Selveier,1,44.0,45,2,1937,F - lysegrønn,Lekker 2-roms ende/hjørne-leil med fantastisk utsikt! Pusset opp i 2021 med bl.a. nytt kjøkken. Vvann/fyr/nett/tv inkl.,PrivatMegleren,0,1,0,0,0,0,0,0,84,9.0,0,0,1
"Erlends vei 23, 0669 Oslo",3750000.0,320000.0,15554.0,4085554.0,4085554.0,Leilighet,Andel,2,71.0,74,2,1965,E - rød,Velholdt 3-roms m/innglasset balkong. Fin beliggenhet nær senter og T-bane. Bad fra 2018. Modernisering.,Ukjent,1,0,0,0,0,0,0,0,56,10.0,0,1,0
"Bygdøy allé 71, 0268 Oslo",11200000.0,0.0,287500.0,11487500.0,4163.0,Leilighet,Selveier,4,128.0,128,2,1908,G - gul,"Ærverdig og smakfull Frognerleilighet med langstrakt planløsning, elegant dekor på vegg og i tak. To bad, to boder.",Ukjent,0,0,0,0,0,0,0,0,113,5.0,0,0,1
"Dovregata 2A, 0170 Oslo",5100000.0,32442.0,129642.0,5262084.0,5262084.0,Leilighet,Selveier,2,51.0,51,2,1898,F - oransje,"Lys og klassisk 3-roms selveier med balkong, peis og stukkatur| Stort oppholdsrom med flere vinduer| Takhøyde 2,96 m",Nordvik,1,0,0,0,0,0,0,0,123,7.0,0,0,1
"Gangstuveien 1, 0952 Oslo",3290000.0,61000.0,1164.0,3352164.0,3352164.0,Leilighet,Andel,2,63.0,63,8,1965,C - lysegrønn,"Lys, romslig og luftig 3-roms hjørneleilighet i 8. etasje - Balkong - Nydelig utsikt - Heis - V.v/fyr. inkl - Sentralt",Eiendomsmegler 1,1,1,0,1,0,0,1,0,56,23.0,0,1,0
"Hellinga 18, 1150 Oslo",3500000.0,97000.0,15554.0,3612554.0,3612554.0,Leilighet,Andel,2,62.0,65,4,1956,F - lysegrønn,3-roms toppleilighet med stort potensiale! Oppussingsobjekt | Sydvendt balkong på 8 m² med flott utsikt | Fyring inkl.,PrivatMegleren,1,1,0,0,0,0,0,1,65,9.0,0,1,0
"Hans Nielsen Hauges gate 22, 0481 Oslo",4750000.0,202200.0,8967.0,4961167.0,4961167.0,Leilighet,Aksje,1,71.0,73,3,1933,G - mørkegrønn,"Lekker og romslig leilighet med vestvendt balkong og ildsted! Ingen gjenboere. Vv, fyring og fibernett inkl.",Krogsveen,1,0,0,0,0,0,0,0,88,3.0,1,0,0
"Tostrup terrasse 9, 0271 Oslo",23500000.0,384000.0,598477.0,24482477.0,24482477.0,Leilighet,Selveier,2,145.0,145,4,1893,G - rød,"GIMLE: Toppleilighet med flott utsikt fra vestvendt terrasse på 15,5kvm. Parkering.",BOA Eiendomsmegling,0,1,0,0,1,0,0,1,128,1.0,0,0,1
"St. Edmunds vei 35, 0280 Oslo",5450000.0,0.0,1882.0,5451882.0,3424.0,Leilighet,Andel,2,54.0,54,5,2007,C - mørkegrønn,Lys og lekker 2(3)-roms i nyere bygg med sydvestvendt veranda | Høyt og fritt | Heis | Garasjeplass | Fyring & v.v inkl.,Ukjent,0,0,1,1,0,0,0,0,14,22.0,0,1,0
"Havreveien 2, 0680 Oslo",5600000.0,119000.0,15554.0,5734554.0,5734554.0,Leilighet,Andel,3,83.0,93,2,1958,D - gul,Attraktiv & sjelden 4-roms leilighet over to plan. Solrik innglasset balkong & markterrasse på 29 kvm. VV & fyring inkl.,Ukjent,1,0,0,0,0,0,0,0,63,19.0,0,1,0
"Bøkkerveien 24C, 0579 Oslo",5250000.0,0.0,132592.0,5382592.0,2998.0,Leilighet,Selveier,2,58.0,58,1,2018,D - mørkegrønn,"Arealeffektiv, pen og gjennomgående 3-roms selveier m/2 markterrasser | God standard og planløsning|LAVE FELLESUTGIFTER",Ukjent,0,0,0,0,0,0,0,0,3,17.0,0,0,1
"Abbedikollen 15, 0280 Oslo",19900000.0,0.0,513052.0,20413052.0,1715.83,Enebolig,Selveier,4,216.0,250,1,1938,G - rød,"Innholdsrik familiebolig med flott, skjermet hage. Stor tomt på hele 2477 kvm.",Sem & Johnsen,0,0,0,0,0,1,0,0,83,1.0,0,0,1
"Seilduksgata 26A, 0553 Oslo",4850000.0,49972.0,134012.0,5033984.0,5033984.0,Leilighet,Selveier,2,43.0,43,5,1898,F - gul,"Flott 3-roms loftsleilighet med privat, usjenert takterrasse! Gulvareal 57 m² - Vender mot 2 himmelretninger - Ny i 2012",Aktiv,0,0,0,0,0,0,0,0,123,10.0,0,0,1
"KÅRES VEI 33 A, 1185 Oslo",4200000.0,119000.0,117612.0,4436612.0,4436612.0,Leilighet,Selveier,2,68.0,68,3,1961,G - rød,Lys og attraktiv 3-roms toppleilighet| Selveiet| Rålekkert bad (2020 ) |Garasje | Solrik balkong | Kort vei til alt,Nordvik,1,0,1,0,0,0,0,1,60,1.0,0,0,1
"Møllergata 48, 0179 Oslo",3950000.0,528000.0,15504.0,4493504.0,4493504.0,Leilighet,Andel,1,54.0,54,2,2004,D - lysegrønn,Unik og moderne 2-roms over to plan med generøs takhøyde og flotte finisher. Felles takterrasse og grønn bakgård.,EIE eiendomsmegling,0,0,0,0,0,0,0,0,17,18.0,0,1,0
"Myrerskogveien 28, 0495 Oslo",3250000.0,147000.0,15526.0,3412526.0,3412526.0,Leilighet,Andel,1,42.0,42,2,1953,F - rød,Pen 1-roms i høy 1. et. | Solrik balkong | Peisovn | Ingen dok.avg. | Rask avklaring av forkjøpsrett!,Aktiv,1,0,0,0,0,0,0,0,68,6.0,0,1,0
"Flyveien 1, 0770 Oslo",6990000.0,138487.0,187220.0,7315707.0,7315707.0,Leilighet,Selveier,3,110.0,111,1,1950,G - rød,Lys og romslig 4-roms endeleilighet m/ utbygget kjeller | Sydvendt balkong | Peis | Barnevennlig og grønne omgivelser,EIE eiendomsmegling,1,0,0,0,0,0,0,0,71,1.0,0,0,1
"Stasjonsveien 49A, 0771 Oslo",4360000.0,96492.0,112742.0,4569234.0,4569234.0,Leilighet,Selveier,2,55.0,55,3,1950,G - rød,Lys og moderne 3-roms selveier| Endeleilighet med solrik balkong |Kort vei til T-bane/buss/matbutikk|3 romslige boder,Ukjent,1,0,0,0,0,0,0,0,71,1.0,0,0,1
"Løchenveien 14 - B1, 0286 Oslo",35000000.0,0.0,172792.0,35172792.0,0.0,Leilighet,Selveier,4,172.0,172,2,2021,F - gul,"Eksklusiv leilighet (B1) på 172 m2. Egen inngang, privat terrasse og hage. Heis og 2 garasjeplasser. Under oppføring",Sem & Johnsen,0,0,1,1,0,1,0,0,0,10.0,0,0,1
"Setra vei 7 A, 0786 Oslo",12150000.0,0.0,315320.0,12465320.0,2450.0,Leilighet,Selveier,3,184.0,193,2,1931,F - rød,"Stor, lys og luftig leilighet med fantastisk utsikt | 3 bad/wc | Solrikt | Hage | Garasje og carport",PrivatMegleren,0,1,1,0,0,1,0,0,90,6.0,0,0,1
"Lilleveien 1B, 0754 Oslo",6950000.0,0.0,45062.0,6995062.0,2977.0,Leilighet,Selveier,2,67.0,67,2,2020,F - lysegrønn,Strøken nyoppført 3-roms endeleilighet | Vestvendt balkong | Heis | Lekkert kjøkken og bad | Garasjeplass kan kjøpes.,Ukjent,1,0,1,1,0,0,0,0,1,9.0,0,0,1
"Schweigaards gate 61A, 0656 Oslo",6250000.0,29772.0,8582.0,6288354.0,6288354.0,Leilighet,Andel,2,76.0,76,4,1890,G - oransje,"Lys og gjennomgående loftsleilighet med ca. 84 m² gulvareal - sydvestvendt, privat takterrasse - peis - vv. inkl. i fk.",Ukjent,0,0,0,0,0,0,0,0,131,2.0,0,1,0
"Sarpsborggata 14 B, 0468 Oslo",6970000.0,326000.0,193942.0,7489942.0,7489942.0,Leilighet,Selveier,3,93.0,93,4,1917,G - rød,"Nyetablert, lekker 3-roms loftsleilighet med mesanin. Selveier på 93 kvm med høy standard og takhøyde på 5,5 meter.",PrivatMegleren,0,0,0,0,0,0,0,0,104,1.0,0,0,1
"Wetlesens vei 3, 0681 Oslo",12800000.0,0.0,335342.0,13135342.0,0.0,Enebolig,Selveier,4,175.0,182,1,1922,C - oransje,Totalrenovert enebolig med tilbygg fra 2021. 4 soverom - Loftstue - Høy standard - Peis - Lekkert kjøkken - Hybel - Hage,Nordvik,0,0,0,0,0,1,0,0,99,21.0,0,0,1
"Kittel-Nielsens vei 91H, 1163 Oslo",8750000.0,0.0,230292.0,8980292.0,4006.0,Leilighet,Selveier,2,94.0,96,2,2006,D - rød,Meget lys og delikat 3-R seniorleilighet (55+) - Garasje - Solrik Balkong - God takhøyde - Nærhet til Sæter torg - Peis,Aktiv,1,0,1,0,0,0,0,0,15,15.0,0,0,1
"Økern torgvei 9B, 0580 Oslo",3700000.0,1521619.0,8060.0,5229679.0,5229679.0,Leilighet,Andel,2,74.0,78,4,2008,C - lysegrønn,Flott 3(4)-roms hjørneleilighet i 4. Etg - Stor balkong. V.vann og fyring inkl. Kort vei til T-bane & buss. Garasjeplass,Ukjent,1,0,1,0,0,0,0,0,13,23.0,0,1,0
"Garver Ytteborgs vei 127, 0977 Oslo",2420000.0,0.0,136000.0,2556000.0,2392.0,Leilighet,Andel,1,31.0,31,2,1969,D - mørkegrønn,1-roms | Bad i regi av brl. fra 2018 | Høy 1.etasje | Sydvendt balkong med flott utsyn!,PrivatMegleren,1,0,0,0,0,0,0,0,52,17.0,0,1,0
"Waldemar Thranes gate 8, 0171 Oslo",2950000.0,0.0,168161.0,3118161.0,4578.0,Leilighet,Aksje,1,40.0,40,2,1955,F - mørkegrønn,Lekker 2-roms med sentral og attraktiv beliggenhet. Regulert til næring/kontor. Må bruksendres.,Krogsveen,0,0,0,0,0,0,0,0,66,8.0,1,0,0
"Hagelundveien 17, 0963 Oslo",3600000.0,316000.0,12620.0,3928620.0,3928620.0,Leilighet,Aksje,2,68.0,68,1,1950,E - mørkegrønn,Tiltalende og lys 3-roms| Sydvestvendt balkong | Peis| Garasje*| IN-ordning| Rolig og god intern beliggenhet | Nær marka,Eiendomsmegler 1,1,0,1,0,0,0,0,0,71,12.0,1,0,0
"Maridalsveien 242, 0467 Oslo",6700000.0,112669.0,8582.0,6821251.0,6821251.0,Leilighet,Andel,3,87.0,87,4,1988,F - rød,Meget delikat og innbydende 4-roms topp- og hjørneleilighet. Balkong og heis. Mulighet for loftsutbygging!,Ukjent,1,0,0,1,0,0,0,0,33,6.0,0,1,0
"Camilla Colletts vei 8, 0259 Oslo",23500000.0,206024.0,604192.0,24310216.0,24310216.0,Leilighet,Selveier,3,175.0,175,3,1896,G - oransje,"Herskapelig og påkostet leilighet med originale detaljer, balkong og tre ildsteder. Utleiedel og mulig garasjeleie.",Sem & Johnsen,1,0,1,0,0,0,0,0,125,2.0,0,0,1
"Valdresgata 21, 0557 Oslo",4550000.0,354557.0,8032.0,4912589.0,4912589.0,Leilighet,Andel,1,54.0,54,3,1980,F - rød,Lys og nyoppusset 2(3)-roms med solrik og romslig balkong på 9 m² - Garasjeplass med EL-billader - Attraktiv beliggenhet,Aktiv,1,0,1,0,0,0,0,0,41,6.0,0,1,0
"Agathe Grøndahls gate 49, 0475 Oslo",6175000.0,246254.0,169540.0,6590794.0,6590794.0,Leilighet,Selveier,2,83.0,83,1,1937,G - oransje,Fantastisk 3-roms selveier over 2 plan med 2 bad og unik beliggenhet med utsikt over Torshovdalen! God takhøyde! Peis,EIE eiendomsmegling,0,1,0,0,0,0,0,0,84,2.0,0,0,1
"Ingeniørveien 18, 0196 Oslo",1740000.0,1921000.0,8662.0,3669662.0,3669662.0,Leilighet,Andel,1,40.0,40,3,2019,C - mørkegrønn,KVÆRNERTOPPEN: Unik & moderne 2-roms leilighet fra ´19 m/ 12kvm markterrasse - Takhøyde på 3 m - Felles takterrasse.,BOA Eiendomsmegling,0,0,0,0,0,0,0,0,2,22.0,0,1,0
"Hekkveien 20, 0571 Oslo",5100000.0,11000.0,129112.0,5240112.0,5240112.0,Leilighet,Selveier,2,67.0,67,3,1994,E - rød,Lekker 3-roms-topp/hjørneleilighet med god standard. Vestvendt balkong på ca.6 m2 Heis.Rolig og familievennlig område!,Ukjent,1,0,0,1,0,0,0,0,27,10.0,0,0,1
"Grønvoll allé 1C, 0663 Oslo",10100000.0,207805.0,1132.0,10308937.0,10308937.0,Rekkehus,Andel,3,107.0,107,4,1908,G - oransje,Townhouse-feeling midt i Oslo - Idyllisk og sjarmerende med egen privat hage - meget barnevennlig - peis - parkering,Ukjent,0,0,0,0,1,1,0,0,113,2.0,0,1,0
"Bekkelagsterrassen 21B, 1177 Oslo",23000000.0,0.0,576342.0,23576342.0,8256.0,Leilighet,Selveier,3,180.0,192,3,2007,F - oransje,Eksklusiv leilighet med svært attraktiv beliggenhet og spektakulær fjordutsikt. Garasjeplass og flotte utearealer!,Ukjent,0,1,1,0,0,0,0,0,14,7.0,0,0,1
"Jonas Dahls vei 43, 0283 Oslo",2900000.0,46590.0,8582.0,2955172.0,2955172.0,Leilighet,Andel,0,24.0,24,3,1973,G - rød,"Smakfull, moderne & arealeffektiv leilighet med balkong | Store vinduer & praktiske løsninger|1 minutt til kollektivt.",Ukjent,1,0,0,0,0,0,0,0,48,1.0,0,1,0
"HARRY FETTS VEI 7 A, 0681 Oslo",6490000.0,83520.0,178640.0,6752160.0,6752160.0,Leilighet,Selveier,3,83.0,83,2,2000,D - rød,"Rålekker 4-roms i 2. etg med heis og garasjeplass | Oppusset i 2021 | 3 sov | Balkong på 13,5 kvm | Barnevennlig",PrivatMegleren,1,0,1,1,0,0,0,0,21,15.0,0,0,1
"Langgata 47, 0566 Oslo",3900000.0,73000.0,8658.0,3981658.0,3981658.0,Leilighet,Andel,1,54.0,54,4,1960,D - mørkegrønn,Lys og gjennomgående 2-roms i 4. etg | Nordvestvendt balkong | Heis | Separat kjøkken | Miljøvennlig,Eiendomsmegler 1,1,0,0,1,0,0,0,0,61,17.0,0,1,0
"Siebkes gate 5B, 0562 Oslo",4400000.0,122000.0,1164.0,4523164.0,4523164.0,Leilighet,Andel,2,52.0,52,1,1891,G - rød,Moderne og gjennomgående 3-roms | Flott balkong mot bakgård | Internett inkl. | Lave omkostninger | Ingen forkjøpsrett,Eiendomsmegler 1,1,0,0,0,0,0,0,0,130,1.0,0,1,0
"Bygdøy allé 125A, 0273 Oslo",3900000.0,135436.0,110512.0,4145948.0,4145948.0,Leilighet,Selveier,1,38.0,38,2,1954,G - rød,SKØYEN - Lys og tiltalende 2-roms selveierleilighet med sentral beliggenhet - Solrik balkong - Parkering,Nordvik,1,0,0,0,1,0,0,0,67,1.0,0,0,1
"Heggelibakken 58, 0374 Oslo",7900000.0,0.0,209070.0,8109070.0,1700.0,Rekkehus,Selveier,2,87.0,87,2,1992,E - oransje,"Lys, innholdsrik rekkehusleilighet | Garasje | Sjøgløtt | Solrikt | Barnevennlig hage | Terrasse | Usjenert",PrivatMegleren,0,0,1,0,0,1,0,0,29,11.0,0,0,1
"Jordalgata 2, 0657 Oslo",3664000.0,327557.0,8009.0,3999566.0,3999566.0,Leilighet,Andel,1,45.0,45,2,2002,C - rød,"Lekker 2-roms med solrik, sydvendt balkong | Heis | Felles takterrasse med storslått utsikt | Mulighet for garasjeleie*",Schala & Partners,1,1,1,1,0,0,0,0,19,20.0,0,1,0
"Dr. Dedichens vei 124, 0675 Oslo",3190000.0,114772.0,8658.0,3313430.0,3313430.0,Leilighet,Andel,2,75.0,89,1,1972,F - rød,Pen og velholdt 3-roms - Innglasset balkong med flott utsyn - Garasje - Kort vei til off. transport,Eiendomsmegler 1,1,0,1,0,0,0,0,0,49,6.0,0,1,0
"Ammerudhellinga 64, 0959 Oslo",2050000.0,115000.0,16054.0,2181054.0,2181054.0,Leilighet,Andel,5,34.0,32,2,1970,E - mørkegrønn,Arealsmart 1-roms med flott utsikt! Separat kjøkken. Bad fra 2012. V.vann og fyring inkl. Kort vei til buss og t-bane.,PrivatMegleren,0,1,0,0,0,0,0,0,51,12.0,0,1,0
"Kirkeveien 114 D, 0361 Oslo",6200000.0,22793.0,164020.0,6386813.0,6386813.0,Leilighet,Selveier,2,67.0,67,6,1935,F - lysegrønn,Marienlyst nær Majorstuen,EIE eiendomsmegling,0,0,0,0,0,0,0,0,86,9.0,0,0,1
"Traverveien 33, 0588 Oslo",4500000.0,63018.0,8882.0,4571900.0,4571900.0,Leilighet,Andel,2,67.0,67,4,1955,F - mørkegrønn,Moderne & lekker 3-R - Fin utsikt og solrik balkong. Muligh. for park/elbil etter venteliste*,Krogsveen,1,1,0,0,0,0,0,0,66,8.0,0,1,0
"Jordstjerneveien 77H, 1283 Oslo",4300000.0,0.0,108842.0,4408842.0,3444.0,Leilighet,Selveier,3,83.0,86,3,2012,D - mørkegrønn,4-roms endeleilighet m/ fantastiske sol- & utsiktsforhold | Varmtv. & fyring inkl. | Heis & garasjeplass| Barnevennlig,Ukjent,0,1,1,1,0,0,0,0,9,17.0,0,0,1
"Sondrevegen 6 B, 0378 Oslo",17950000.0,0.0,153170.0,18103170.0,0.0,Tomannsbolig,Selveier,5,205.0,256,1,2021,B - oransje,Nyoppført familiebolig (256 BRA) med solrik takterrasse på hele 65 kvm,PrivatMegleren,0,0,0,0,0,0,0,0,0,26.0,0,0,1
"Veslekroken 3 D, 0379 Oslo",8900000.0,0.0,223842.0,9123842.0,3197.0,Leilighet,Selveier,3,116.0,124,1,2002,C - rød,"Velholdt leilighet i koselige Veslekroken med hybelmulighet, 45 kvm terrasse og garasjeplass. Trafikkskjermet i blindvei",Krogsveen,0,0,1,0,0,0,0,0,19,20.0,0,0,1
"Holmboes gate 1, 0357 Oslo",6490000.0,0.0,173820.0,6663820.0,2242.0,Leilighet,Selveier,1,65.0,65,5,1993,E - rød,"Stor, lys og innholdsrik 2(3)-roms med solrik balkong - Hjørnebeliggenhet - 5.etg med heis - Supersentralt!",PrivatMegleren,1,0,0,1,0,0,1,0,28,10.0,0,0,1
"Utmarkveien 11, 0689 Oslo",3290000.0,193000.0,1164.0,3484164.0,3484164.0,Leilighet,Andel,1,58.0,62,1,1959,F - oransje,Lys 2-roms m/bad fra 2014 og herlig balkong - Stort potensiale - V.vann og fyring ink. - Marka som nærmeste nabo!,Eiendomsmegler 1,1,0,0,0,0,0,0,0,62,7.0,0,1,0
"Kranveien 2, 0684 Oslo",3990000.0,193393.0,15554.0,4198947.0,4198947.0,Leilighet,Andel,2,69.0,69,2,1963,G - rød,"Lys og romslig 3-roms leilighet med stor, vestvendt balkong. 3 boder. Ettertraktet beliggenhet i populære Kranveien!",PrivatMegleren,1,0,0,0,0,0,0,0,58,1.0,0,1,0
